39.66	Percutaneous cardiopulmonary bypass
39.7	Endovascular procedures on vessel(s)
39.71	Endovascular implantation of other graft in abdominal aorta
39.72	Endovascular (total) embolization or occlusion of head and neck vessels
39.73	Endovascular implantation of graft in thoracic aorta
39.74	Endovascular removal of obstruction from head and neck vessel(s)
39.75	Endovascular embolization or occlusion of vessel(s) of head or neck using bare coils
39.76	Endovascular embolization or occlusion of vessel(s) of head or neck using bioactive coils
39.77	Temporary (partial) therapeutic endovascular occlusion of vessel
39.78	Endovascular implantation of branching or fenestrated graft(s) in aorta
39.79	Other endovascular procedures on other vessels
39.8	Operations on carotid body, carotid sinus and other vascular bodies
39.81	Implantation or replacement of carotid sinus stimulation device, total system
39.82	Implantation or replacement of carotid sinus stimulation lead(s) only
39.83	Implantation or replacement of carotid sinus stimulation pulse generator only
39.84	Revision of carotid sinus stimulation lead(s) only
39.85	Revision of carotid sinus stimulation pulse generator
39.86	Removal of carotid sinus stimulation device, total system
39.87	Removal of carotid sinus stimulation lead(s) only
39.88	Removal of carotid sinus stimulation pulse generator only
39.89	Other operations on carotid body, carotid sinus and other vascular bodies
39.9	Other operations on vessels
39.90	Insertion of non-drug-eluting peripheral (non-coronary) vessel stent(s)
39.91	Freeing of vessel
39.92	Injection of sclerosing agent into vein
39.93	Insertion of vessel-to-vessel cannula
39.94	Replacement of vessel-to-vessel cannula
39.95	Hemodialysis
39.96	Total body perfusion
39.97	Other perfusion
39.98	Control of hemorrhage, not otherwise specified
39.99	Other operations on vessels
40	Operations on lymphatic system
40.0	Incision of lymphatic structures
40.1	Diagnostic procedures on lymphatic structures
40.11	Biopsy of lymphatic structure
40.19	Other diagnostic procedures on lymphatic structures
40.2	Simple excision of lymphatic structure
40.21	Excision of deep cervical lymph node
40.22	Excision of internal mammary lymph node
40.23	Excision of axillary lymph node
40.24	Excision of inguinal lymph node
40.29	Simple excision of other lymphatic structure
40.3	Regional lymph node excision
40.4	Radical excision of cervical lymph nodes
40.40	Radical neck dissection, not otherwise specified
40.41	Radical neck dissection, unilateral
40.42	Radical neck dissection, bilateral
40.5	Radical excision of other lymph nodes
40.50	Radical excision of lymph nodes, not otherwise specified
40.51	Radical excision of axillary lymph nodes
40.52	Radical excision of periaortic lymph nodes
40.53	Radical excision of iliac lymph nodes
40.54	Radical groin dissection
40.59	Radical excision of other lymph nodes
40.6	Operations on thoracic duct
40.61	Cannulation of thoracic duct
40.62	Fistulization of thoracic duct
40.63	Closure of fistula of thoracic duct
40.64	Ligation of thoracic duct
40.69	Other operations on thoracic duct
40.9	Other operations on lymphatic structures
41	Operations on bone marrow and spleen
41.0	Bone marrow or hematopoietic stem cell transplant
41.00	Bone marrow transplant, not otherwise specified
41.01	Autologous bone marrow transplant without purging
41.02	Allogeneic bone marrow transplant with purging
41.03	Allogeneic bone marrow transplant without purging
41.04	Autologous hematopoietic stem cell transplant without purging
41.05	Allogeneic hematopoietic stem cell transplant without purging
41.06	Cord blood stem cell transplant
41.07	Autologous hematopoietic stem cell transplant with purging
41.08	Allogeneic hematopoietic stem cell transplant
41.09	Autologous bone marrow transplant with purging
41.1	Puncture of spleen
41.2	Splenotomy
41.3	Diagnostic procedures on bone marrow and spleen
41.31	Biopsy of bone marrow
41.32	Closed [aspiration] [percutaneous] biopsy of spleen
41.33	Open biopsy of spleen
41.38	Other diagnostic procedures on bone marrow
41.39	Other diagnostic procedures on spleen
41.4	Excision or destruction of lesion or tissue of spleen
41.41	Marsupialization of splenic cyst
41.42	Excision of lesion or tissue of spleen
41.43	Partial splenectomy
41.5	Total splenectomy
41.9	Other operations on spleen and bone marrow
41.91	Aspiration of bone marrow from donor for transplant
41.92	Injection into bone marrow
41.93	Excision of accessory spleen
41.94	Transplantation of spleen
41.95	Repair and plastic operations on spleen
41.98	Other operations on bone marrow
41.99	Other operations on spleen
42	Operations on esophagus
42.0	Esophagotomy
42.01	Incision of esophageal web
42.09	Other incision of esophagus
42.1	Esophagostomy
42.10	Esophagostomy, not otherwise specified
42.11	Cervical esophagostomy
42.12	Exteriorization of esophageal pouch
42.19	Other external fistulization of esophagus
42.2	Diagnostic procedures on esophagus
42.21	Operative esophagoscopy by incision
42.22	Esophagoscopy through artificial stoma
42.23	Other esophagoscopy
42.24	Closed [endoscopic] biopsy of esophagus
42.25	Open biopsy of esophagus
42.29	Other diagnostic procedures on esophagus
42.3	Local excision or destruction of lesion or tissue of esophagus
42.31	Local excision of esophageal diverticulum
42.32	Local excision of other lesion or tissue of esophagus
42.33	Endoscopic excision or destruction of lesion or tissue of esophagus
42.39	Other destruction of lesion or tissue of esophagus
42.4	Excision of esophagus
42.40	Esophagectomy, not otherwise specified
42.41	Partial esophagectomy
42.42	Total esophagectomy
42.5	Intrathoracic anastomosis of esophagus
42.51	Intrathoracic esophagoesophagostomy
42.52	Intrathoracic esophagogastrostomy
42.53	Intrathoracic esophageal anastomosis with interposition of small bowel
42.54	Other intrathoracic esophagoenterostomy
42.55	Intrathoracic esophageal anastomosis with interposition of colon
42.56	Other intrathoracic esophagocolostomy
42.58	Intrathoracic esophageal anastomosis with other interposition
42.59	Other intrathoracic anastomosis of esophagus
42.6	Antesternal anastomosis of esophagus
42.61	Antesternal esophagoesophagostomy
42.62	Antesternal esophagogastrostomy
42.63	Antesternal esophageal anastomosis with interposition of small bowel
42.64	Other antesternal esophagoenterostomy
42.65	Antesternal esophageal anastomosis with interposition of colon
42.66	Other antesternal esophagocolostomy
42.68	Other antesternal esophageal anastomosis with interposition
42.69	Other antesternal anastomosis of esophagus
42.7	Esophagomyotomy
42.8	Other repair of esophagus
42.81	Insertion of permanent tube into esophagus
42.82	Suture of laceration of esophagus
42.83	Closure of esophagostomy
42.84	Repair of esophageal fistula, not elsewhere classified
42.85	Repair of esophageal stricture
42.86	Production of subcutaneous tunnel without esophageal anastomosis
42.87	Other graft of esophagus
42.89	Other repair of esophagus
42.9	Other operations on esophagus
42.91	Ligation of esophageal varices
42.92	Dilation of esophagus
42.99	Other
43	Incision and excision of stomach
43.0	Gastrotomy
43.1	Gastrostomy
43.11	Percutaneous [endoscopic] gastrostomy [PEG]
43.19	Other gastrostomy
43.3	Pyloromyotomy
43.4	Local excision or destruction of lesion or tissue of stomach
43.41	Endoscopic excision or destruction of lesion or tissue of stomach
43.42	Local excision of other lesion or tissue of stomach
43.49	Other destruction of lesion or tissue of stomach
43.5	Partial gastrectomy with anastomosis to esophagus
43.6	Partial gastrectomy with anastomosis to duodenum
43.7	Partial gastrectomy with anastomosis to jejunum
43.8	Other partial gastrectomy
43.81	Partial gastrectomy with jejunal transposition
43.82	Laparoscopic vertical (sleeve) gastrectomy
43.89	Open and other partial gastrectomy
43.9	Total gastrectomy
43.91	Total gastrectomy with intestinal interposition
43.99	Other total gastrectomy
44	Other operations on stomach
44.0	Vagotomy
44.00	Vagotomy, not otherwise specified
44.01	Truncal vagotomy
44.02	Highly selective vagotomy
44.03	Other selective vagotomy
44.1	Diagnostic procedures on stomach
44.11	Transabdominal gastroscopy
44.12	Gastroscopy through artificial stoma
44.13	Other gastroscopy
44.14	Closed [endoscopic] biopsy of stomach
44.15	Open biopsy of stomach
44.19	Other diagnostic procedures on stomach
44.2	Pyloroplasty
44.21	Dilation of pylorus by incision
44.22	Endoscopic dilation of pylorus
44.29	Other pyloroplasty
44.3	Gastroenterostomy without gastrectomy
44.31	High gastric bypass
44.32	Percutaneous [endoscopic] gastrojejunostomy
44.38	Laparoscopic gastroenterostomy
44.39	Other gastroenterostomy
44.4	Control of hemorrhage and suture of ulcer of stomach or duodenum
44.40	Suture of peptic ulcer, not otherwise specified
44.41	Suture of gastric ulcer site
44.42	Suture of duodenal ulcer site
44.43	Endoscopic control of gastric or duodenal bleeding
44.44	Transcatheter embolization for gastric or duodenal bleeding
44.49	Other control of hemorrhage of stomach or duodenum
44.5	Revision of gastric anastomosis
44.6	Other repair of stomach
44.61	Suture of laceration of stomach
44.62	Closure of gastrostomy
44.63	Closure of other gastric fistula
44.64	Gastropexy
44.65	Esophagogastroplasty
44.66	Other procedures for creation of esophagogastric sphincteric competence
44.67	Laparoscopic procedures for creation of esophagogastric sphincteric competence
44.68	Laparoscopic gastroplasty
44.69	Other
44.9	Other operations on stomach
44.91	Ligation of gastric varices
44.92	Intraoperative manipulation of stomach
44.93	Insertion of gastric bubble (balloon)
44.94	Removal of gastric bubble (balloon)
44.95	Laparoscopic gastric restrictive procedure
44.96	Laparoscopic revision of gastric restrictive procedure
44.97	Laparoscopic removal of gastric restrictive device(s)
44.98	(Laparoscopic) adjustment of size of adjustable gastric restrictive device
44.99	Other
45	Incision, excision, and anastomosis of intestine
45.0	Enterotomy
45.00	Incision of intestine, not otherwise specified
45.01	Incision of duodenum
45.02	Other incision of small intestine
45.03	Incision of large intestine
45.1	Diagnostic procedures on small intestine
45.11	Transabdominal endoscopy of small intestine
45.12	Endoscopy of small intestine through artificial stoma
45.13	Other endoscopy of small intestine
45.14	Closed [endoscopic] biopsy of small intestine
45.15	Open biopsy of small intestine
45.16	Esophagogastroduodenoscopy [EGD] with closed biopsy
45.19	Other diagnostic procedures on small intestine
45.2	Diagnostic procedures on large intestine
45.21	Transabdominal endoscopy of large intestine
45.22	Endoscopy of large intestine through artificial stoma
45.23	Colonoscopy
45.24	Flexible sigmoidoscopy
45.25	Closed [endoscopic] biopsy of large intestine
45.26	Open biopsy of large intestine
45.27	Intestinal biopsy, site unspecified
45.28	Other diagnostic procedures on large intestine
45.29	Other diagnostic procedures on intestine, site unspecified
45.3	Local excision or destruction of lesion or tissue of small intestine
45.30	Endoscopic excision or destruction of lesion of duodenum
45.31	Other local excision of lesion of duodenum
45.32	Other destruction of lesion of duodenum
45.33	Local excision of lesion or tissue of small intestine, except duodenum
45.34	Other destruction of lesion of small intestine, except duodenum
45.4	Local excision or destruction of lesion or tissue of large intestine
45.41	Excision of lesion or tissue of large intestine
45.42	Endoscopic polypectomy of large intestine
45.43	Endoscopic destruction of other lesion or tissue of large intestine
45.49	Other destruction of lesion of large intestine
45.5	Isolation of intestinal segment
45.50	Isolation of intestinal segment, not otherwise specified
45.51	Isolation of segment of small intestine
45.52	Isolation of segment of large intestine
45.6	Other excision of small intestine
45.61	Multiple segmental resection of small intestine
45.62	Other partial resection of small intestine
45.63	Total removal of small intestine
45.7	Open and other partial excision of large intestine
45.71	Open and other multiple segmental resection of large intestine
45.72	Open and other cecectomy
45.73	Open and other right hemicolectomy
45.74	Open and other resection of transverse colon
45.75	Open and other left hemicolectomy
45.76	Open and other sigmoidectomy
45.79	Other and unspecified partial excision of large intestine
45.8	Total intra-abdominal colectomy
45.81	Laparoscopic total intra-abdominal colectomy
45.82	Open total intra-abdominal colectomy
45.83	Other and unspecified total intra-abdominal colectomy
45.9	Intestinal anastomosis
45.90	Intestinal anastomosis, not otherwise specified
45.91	Small-to-small intestinal anastomosis
45.92	Anastomosis of small intestine to rectal stump
45.93	Other small-to-large intestinal anastomosis
45.94	Large-to-large intestinal anastomosis
45.95	Anastomosis to anus
46	Other operations on intestine
46.0	Exteriorization of intestine
46.01	Exteriorization of small intestine
46.02	Resection of exteriorized segment of small intestine
46.03	Exteriorization of large intestine
46.04	Resection of exteriorized segment of large intestine
46.1	Colostomy
46.10	Colostomy, not otherwise specified
46.11	Temporary colostomy
46.13	Permanent colostomy
46.14	Delayed opening of colostomy
46.2	Ileostomy
46.20	Ileostomy, not otherwise specified
46.21	Temporary ileostomy
46.22	Continent ileostomy
46.23	Other permanent ileostomy
46.24	Delayed opening of ileostomy
46.3	Other enterostomy
46.31	Delayed opening of other enterostomy
46.32	Percutaneous (endoscopic) jejunostomy [PEJ]
46.39	Other
46.4	Revision of intestinal stoma
46.40	Revision of intestinal stoma, not otherwise specified
46.41	Revision of stoma of small intestine
46.42	Repair of pericolostomy hernia
46.43	Other revision of stoma of large intestine
46.5	Closure of intestinal stoma
46.50	Closure of intestinal stoma, not otherwise specified
46.51	Closure of stoma of small intestine
46.52	Closure of stoma of large intestine
46.6	Fixation of intestine
46.60	Fixation of intestine, not otherwise specified
46.61	Fixation of small intestine to abdominal wall
46.62	Other fixation of small intestine
46.63	Fixation of large intestine to abdominal wall
46.64	Other fixation of large intestine
46.7	Other repair of intestine
46.71	Suture of laceration of duodenum
46.72	Closure of fistula of duodenum
46.73	Suture of laceration of small intestine, except duodenum
46.74	Closure of fistula of small intestine, except duodenum
46.75	Suture of laceration of large intestine
46.76	Closure of fistula of large intestine
46.79	Other repair of intestine
46.8	Dilation and manipulation of intestine
46.80	Intra-abdominal manipulation of intestine, not otherwise specified
46.81	Intra-abdominal manipulation of small intestine
46.82	Intra-abdominal manipulation of large intestine
46.85	Dilation of intestine
46.86	Endoscopic insertion of colonic stent(s)
46.87	Other insertion of colonic stent(s)
46.9	Other operations on intestines
46.91	Myotomy of sigmoid colon
46.92	Myotomy of other parts of colon
46.93	Revision of anastomosis of small intestine
46.94	Revision of anastomosis of large intestine
46.95	Local perfusion of small intestine
46.96	Local perfusion of large intestine
46.97	Transplant of intestine
46.99	Other
47	Operations on appendix
47.0	Appendectomy
47.01	Laparoscopic appendectomy
47.09	Other appendectomy
47.1	Incidental appendectomy
47.11	Laparoscopic incidental appendectomy
47.19	Other incidental appendectomy
47.2	Drainage of appendiceal abscess
47.9	Other operations on appendix
47.91	Appendicostomy
47.92	Closure of appendiceal fistula
47.99	Other
48	Operations on rectum, rectosigmoid and perirectal tissue
48.0	Proctotomy
48.1	Proctostomy
48.2	Diagnostic procedures on rectum, rectosigmoid and perirectal tissue
48.21	Transabdominal proctosigmoidoscopy
48.22	Proctosigmoidoscopy through artificial stoma
48.23	Rigid proctosigmoidoscopy
48.24	Closed [endoscopic] biopsy of rectum
48.25	Open biopsy of rectum
48.26	Biopsy of perirectal tissue
48.29	Other diagnostic procedures on rectum, rectosigmoid and perirectal tissue
48.3	Local excision or destruction of lesion or tissue of rectum
48.31	Radical electrocoagulation of rectal lesion or tissue
48.32	Other electrocoagulation of rectal lesion or tissue
48.33	Destruction of rectal lesion or tissue by laser
48.34	Destruction of rectal lesion or tissue by cryosurgery
48.35	Local excision of rectal lesion or tissue
48.36	[Endoscopic] polypectomy of rectum
48.4	Pull-through resection of rectum
48.40	Pull-through resection of rectum, not otherwise specified
48.41	Soave submucosal resection of rectum
48.42	Laparoscopic pull-through resection of rectum
48.43	Open pull-through resection of rectum
48.49	Other pull-through resection of rectum
48.5	Abdominoperineal resection of rectum
48.50	Abdominoperineal resection of the rectum, not otherwise specified
48.51	Laparoscopic abdominoperineal resection of the rectum
48.52	Open abdominoperineal resection of the rectum
48.59	Other abdominoperineal resection of the rectum
48.6	Other resection of rectum
48.61	Transsacral rectosigmoidectomy
48.62	Anterior resection of rectum with synchronous colostomy
48.63	Other anterior resection of rectum
48.64	Posterior resection of rectum
48.65	Duhamel resection of rectum
48.69	Other
48.7	Repair of rectum
48.71	Suture of laceration of rectum
48.72	Closure of proctostomy
48.73	Closure of other rectal fistula
48.74	Rectorectostomy
48.75	Abdominal proctopexy
48.76	Other proctopexy
48.79	Other repair of rectum
48.8	Incision or excision of perirectal tissue or lesion
48.81	Incision of perirectal tissue
48.82	Excision of perirectal tissue
48.9	Other operations on rectum and perirectal tissue
48.91	Incision of rectal stricture
48.92	Anorectal myectomy
48.93	Repair of perirectal fistula
48.99	Other
49	Operations on anus
49.0	Incision or excision of perianal tissue
49.01	Incision of perianal abscess
49.02	Other incision of perianal tissue
49.03	Excision of perianal skin tags
49.04	Other excision of perianal tissue
49.1	Incision or excision of anal fistula
49.11	Anal fistulotomy
49.12	Anal fistulectomy
49.2	Diagnostic procedures on anus and perianal tissue
49.21	Anoscopy
49.22	Biopsy of perianal tissue
49.23	Biopsy of anus
49.29	Other diagnostic procedures on anus and perianal tissue
49.3	Local excision or destruction of other lesion or tissue of anus
49.31	Endoscopic excision or destruction of lesion or tissue of anus
49.39	Other local excision or destruction of lesion or tissue of anus
49.4	Procedures on hemorrhoids
49.41	Reduction of hemorrhoids
49.42	Injection of hemorrhoids
49.43	Cauterization of hemorrhoids
49.44	Destruction of hemorrhoids by cryotherapy
49.45	Ligation of hemorrhoids
49.46	Excision of hemorrhoids
49.47	Evacuation of thrombosed hemorrhoids
49.49	Other procedures on hemorrhoids
49.5	Division of anal sphincter
49.51	Left lateral anal sphincterotomy
49.52	Posterior anal sphincterotomy
49.59	Other anal sphincterotomy
49.6	Excision of anus
49.7	Repair of anus
49.71	Suture of laceration of anus
49.72	Anal cerclage
49.73	Closure of anal fistula
49.74	Gracilis muscle transplant for anal incontinence
49.75	Implantation or revision of artificial anal sphincter
49.76	Removal of artificial anal sphincter
49.79	Other repair of anal sphincter
49.9	Other operations on anus
49.91	Incision of anal septum
49.92	Insertion of subcutaneous electrical anal stimulator
49.93	Other incision of anus
49.94	Reduction of anal prolapse
49.95	Control of (postoperative) hemorrhage of anus
49.99	Other
50	Operations on liver
50.0	Hepatotomy
50.1	Diagnostic procedures on liver
50.11	Closed (percutaneous) [needle] biopsy of liver
50.12	Open biopsy of liver
50.19	Other diagnostic procedures on liver
50.2	Local excision or destruction of liver tissue or lesion
50.21	Marsupialization of lesion of liver
50.22	Partial hepatectomy
50.23	Open ablation of liver lesion or tissue
50.24	Percutaneous ablation of liver lesion or tissue
50.25	Laparoscopic ablation of liver lesion or tissue
50.26	Other and unspecified ablation of liver lesion or tissue
50.29	Other destruction of lesion of liver
50.3	Lobectomy of liver
50.4	Total hepatectomy
50.5	Liver transplant
50.51	Auxiliary liver transplant
50.59	Other transplant of liver
50.6	Repair of liver
50.61	Closure of laceration of liver
50.69	Other repair of liver
50.9	Other operations on liver
50.91	Percutaneous aspiration of liver
50.92	Extracorporeal hepatic assistance
50.93	Localized perfusion of liver
50.94	Other injection of therapeutic substance into liver
50.99	Other
51	Operations on gallbladder and biliary tract
51.0	Cholecystotomy and cholecystostomy
51.01	Percutaneous aspiration of gallbladder
51.02	Trocar cholecystostomy
51.03	Other cholecystostomy
51.04	Other cholecystotomy
51.1	Diagnostic procedures on biliary tract
51.10	Endoscopic retrograde cholangiopancreatography [ERCP]
51.11	Endoscopic retrograde cholangiography [ERC]
51.12	Percutaneous biopsy of gallbladder or bile ducts
51.13	Open biopsy of gallbladder or bile ducts
51.14	Other closed [endoscopic] biopsy of biliary duct or sphincter of Oddi
51.15	Pressure measurement of sphincter of Oddi
51.19	Other diagnostic procedures on biliary tract
51.2	Cholecystectomy
51.21	Other partial cholecystectomy
51.22	Cholecystectomy
51.23	Laparoscopic cholecystectomy
51.24	Laparoscopic partial cholecystectomy
51.3	Anastomosis of gallbladder or bile duct
51.31	Anastomosis of gallbladder to hepatic ducts
51.32	Anastomosis of gallbladder to intestine
51.33	Anastomosis of gallbladder to pancreas
51.34	Anastomosis of gallbladder to stomach
51.35	Other gallbladder anastomosis
51.36	Choledochoenterostomy
51.37	Anastomosis of hepatic duct to gastrointestinal tract
51.39	Other bile duct anastomosis
51.4	Incision of bile duct for relief of obstruction
51.41	Common duct exploration for removal of calculus
51.42	Common duct exploration for relief of other obstruction
51.43	Insertion of choledochohepatic tube for decompression
51.49	Incision of other bile ducts for relief of obstruction
51.5	Other incision of bile duct
51.51	Exploration of common duct
51.59	Incision of other bile duct
51.6	Local excision or destruction of lesion or tissue of biliary ducts and sphincter of Oddi
51.61	Excision of cystic duct remnant
51.62	Excision of ampulla of Vater (with reimplantation of common duct)
51.63	Other excision of common duct
51.64	Endoscopic excision or destruction of lesion of biliary ducts or sphincter of Oddi
51.69	Excision of other bile duct
51.7	Repair of bile ducts
51.71	Simple suture of common bile duct
51.72	Choledochoplasty
51.79	Repair of other bile ducts
51.8	Other operations on biliary ducts and sphincter of Oddi
51.81	Dilation of sphincter of Oddi
51.82	Pancreatic sphincterotomy
51.83	Pancreatic sphincteroplasty
51.84	Endoscopic dilation of ampulla and biliary duct
51.85	Endoscopic sphincterotomy and papillotomy
51.86	Endoscopic insertion of nasobiliary drainage tube
51.87	Endoscopic insertion of stent (tube) into bile duct
51.88	Endoscopic removal of stone(s) from biliary tract
51.89	Other operations on sphincter of Oddi
51.9	Other operations on biliary tract
51.91	Repair of laceration of gallbladder
51.92	Closure of cholecystostomy
51.93	Closure of other biliary fistula
51.94	Revision of anastomosis of biliary tract
51.95	Removal of prosthetic device from bile duct
51.96	Percutaneous extraction of common duct stones
51.98	Other percutaneous procedures on biliary tract
51.99	Other
52	Operations on pancreas
52.0	Pancreatotomy
52.01	Drainage of pancreatic cyst by catheter
52.09	Other pancreatotomy
52.1	Diagnostic procedures on pancreas
52.11	Closed [aspiration] [needle] [percutaneous] biopsy of pancreas
52.12	Open biopsy of pancreas
52.13	Excludes: drainage of pancreatic cyst by catheter (52.01)
52.14	Closed [endoscopic] biopsy of pancreatic duct
52.19	Other diagnostic procedures on pancreas
52.2	Local excision or destruction of pancreas and pancreatic duct
52.21	Endoscopic excision or destruction of lesion or tissue of pancreatic duct
52.22	Other excision or destruction of lesion or tissue of pancreas or pancreatic duct
52.3	Marsupialization of pancreatic cyst
52.4	Internal drainage of pancreatic cyst
52.5	Partial pancreatectomy
52.51	Proximal pancreatectomy
52.52	Distal pancreatectomy
52.53	Radical subtotal pancreatectomy
52.59	Other partial pancreatectomy
52.6	Total pancreatectomy
52.7	Radical pancreaticoduodenectomy
52.8	Transplant of pancreas
52.80	Pancreatic transplant, not otherwise specified
52.81	Reimplantation of pancreatic tissue
52.82	Homotransplant of pancreas
52.83	Heterotransplant of pancreas
52.84	Autotransplantation of cells of Islets of Langerhans
52.85	Allotransplantation of cells of Islets of Langerhans
52.86	Transplantation of cells of Islets of Langerhans, not otherwise specified
52.9	Other operations on pancreas
52.92	Cannulation of pancreatic duct
52.93	Endoscopic insertion of stent (tube) into pancreatic duct
52.94	Endoscopic removal of stone(s) from pancreatic duct
52.95	Other repair of pancreas
52.96	Anastomosis of pancreas
52.97	Endoscopic insertion of nasopancreatic drainage tube
52.98	Endoscopic dilation of pancreatic duct
52.99	Other
53	Repair of hernia
53.0	Other unilateral repair of inguinal hernia
53.00	Unilateral repair of inguinal hernia, not otherwise specified
53.01	Other and open repair of direct inguinal hernia
53.02	Other and open repair of indirect inguinal hernia
53.03	Other and open repair of direct inguinal hernia with graft or prosthesis
53.04	Other and open repair of indirect inguinal hernia with graft or prosthesis
53.05	Repair of inguinal hernia with graft or prosthesis, not otherwise specified
53.1	Other bilateral repair of inguinal hernia
53.10	Bilateral repair of inguinal hernia, not otherwise specified
53.11	Other and open bilateral repair of direct inguinal hernia
53.12	Other and open bilateral repair of indirect inguinal hernia
53.13	Other and open bilateral repair of inguinal hernia, one direct and one indirect
53.14	Other and open bilateral repair of direct inguinal hernia with graft or prosthesis
53.15	Other and open bilateral repair of indirect inguinal hernia with graft or prosthesis
53.16	Other and open bilateral repair of inguinal hernia, one direct and one indirect, with graft or
53.17	Bilateral inguinal hernia repair with graft or prosthesis, not otherwise specified
53.2	Unilateral repair of femoral hernia
53.21	Unilateral repair of femoral hernia with graft or prosthesis
53.29	Other unilateral femoral herniorrhaphy
53.3	Bilateral repair of femoral hernia
53.31	Bilateral repair of femoral hernia with graft or prosthesis
53.39	Other bilateral femoral herniorrhaphy
53.4	Repair of umbilical hernia
53.41	Other and open repair of umbilical hernia with graft or prosthesis
53.42	Laparoscopic repair of umbilical hernia with graft or prosthesis
53.43	Other laparoscopic umbilical herniorrhaphy
53.49	Other open umbilical herniorrhaphy
53.5	Repair of other hernia of anterior abdominal wall (without graft or prosthesis)
53.51	Incisional hernia repair
53.59	Repair of other hernia of anterior abdominal wall
53.6	Repair of other hernia of anterior abdominal wall with graft or prosthesis
53.61	Other open incisional hernia repair with graft or prosthesis
53.62	Laparoscopic incisional hernia repair with graft or prosthesis
53.63	Other laparoscopic repair of other hernia of anterior abdominal wall with graft or
53.69	Other and open repair of other hernia of anterior abdominal wall with graft or prosthesis
53.7	Repair of diaphragmatic hernia, abdominal approach
53.71	Laparoscopic repair of diaphragmatic hernia, abdominal approach
53.72	Other and open repair of diaphragmatic hernia, abdominal approach
53.75	Repair of diaphragmatic hernia, abdominal approach, not otherwise specified
53.8	Repair of diaphragmatic hernia, thoracic approach
53.80	Repair of diaphragmatic hernia with thoracic approach, not otherwise specified
53.81	Plication of the diaphragm
53.82	Repair of parasternal hernia
53.83	Laparoscopic repair of diaphragmatic hernia, with thoracic approach
53.84	Other and open repair of diaphragmatic hernia, with thoracic approach
53.9	Other hernia repair
54	Other operations on abdominal region
54.0	Incision of abdominal wall
54.1	Laparotomy
54.11	Exploratory laparotomy
54.12	Reopening of recent laparotomy site
54.19	Other laparotomy
54.2	Diagnostic procedures of abdominal region
54.21	Laparoscopy
54.22	Biopsy of abdominal wall or umbilicus
54.23	Biopsy of peritoneum
54.24	Closed [percutaneous] [needle] biopsy of intra-abdominal mass
54.25	Peritoneal lavage
54.29	Other diagnostic procedures on abdominal region
54.3	Excision or destruction of lesion or tissue of abdominal wall or umbilicus
54.4	Excision or destruction of peritoneal tissue
54.5	Lysis of peritoneal adhesions
54.51	Laparoscopic lysis of peritoneal adhesions
54.59	Other  lysis of peritoneal adhesions
54.6	Suture of abdominal wall and peritoneum
54.61	Reclosure of postoperative disruption of abdominal wall
54.62	Delayed closure of granulating abdominal wound
54.63	Other suture of abdominal wall
54.64	Suture of peritoneum
54.7	Other repair of abdominal wall and peritoneum
54.71	Repair of gastroschisis
54.72	Other repair of abdominal wall
54.73	Other repair of peritoneum
54.74	Other repair of omentum
54.75	Other repair of mesentery
54.9	Other operations of abdominal region
54.91	Percutaneous abdominal drainage
54.92	Removal of foreign body from peritoneal cavity
54.93	Creation of cutaneoperitoneal fistula
54.94	Creation of peritoneovascular shunt
54.95	Incision of peritoneum
54.96	Injection of air into peritoneal cavity
54.97	Injection of locally-acting therapeutic substance into peritoneal cavity
54.98	Peritoneal dialysis
54.99	Other
55	Operations on kidney
55.0	Nephrotomy and nephrostomy
55.01	Nephrotomy
55.02	Nephrostomy
55.03	Percutaneous nephrostomy without fragmentation
55.04	Percutaneous nephrostomy with fragmentation
55.1	Pyelotomy and pyelostomy
55.11	Pyelotomy
55.12	Pyelostomy
55.2	Diagnostic procedures on kidney
55.21	Nephroscopy
55.22	Pyeloscopy
55.23	Closed [percutaneous] [needle] biopsy of kidney
55.24	Open biopsy of kidney
55.29	Other diagnostic procedures on kidney
55.3	Local excision or destruction of lesion or tissue of kidney
55.31	Marsupialization of kidney lesion
55.32	Open ablation of renal lesion or tissue
55.33	Percutaneous ablation of renal lesion or tissue
55.34	Laparoscopic ablation of renal lesion or tissue
55.35	Other and unspecified ablation of renal lesion or tissue
55.39	Other local destruction or excision of renal lesion or tissue
55.4	Partial nephrectomy
55.5	Complete nephrectomy
55.51	Nephroureterectomy
55.52	Nephrectomy of remaining kidney
55.53	Removal of transplanted or rejected kidney
55.54	Bilateral nephrectomy
55.6	Transplant of kidney
55.61	Renal autotransplantation
55.69	Other kidney transplantation
55.7	Nephropexy
55.8	Other repair of kidney
55.81	Suture of laceration of kidney
55.82	Closure of nephrostomy and pyelostomy
55.83	Closure of other fistula of kidney
55.84	Reduction of torsion of renal pedicle
55.85	Symphysiotomy for horseshoe kidney
55.86	Anastomosis of kidney
55.87	Correction of ureteropelvic junction
55.89	Other
55.9	Other operations on kidney
55.91	Decapsulation of kidney
55.92	Percutaneous aspiration of kidney (pelvis)
55.93	Replacement of nephrostomy tube
55.94	Replacement of pyelostomy tube
55.95	Local perfusion of kidney
55.96	Other injection of therapeutic substance into kidney
55.97	Implantation or replacement of mechanical kidney
55.98	Removal of mechanical kidney
55.99	Other
56	Operations on ureter
56.0	Transurethral removal of obstruction from ureter and renal pelvis
56.1	Ureteral meatotomy
56.2	Ureterotomy
56.3	Diagnostic procedures on ureter
