53.62,Reparación laparoscópica de eventración con injerto o prótesis
53.63,Otra reparación laparoscópica de otra hernia de pared abdominal anterior con injerto o
53.69,Otra reparación y reparación abierta de otra hernia de pared abdominal anterior con
53.7,Reparación de hernia diafragmática acceso abdominal
53.71,Reparación laparoscópica de hernia diafragmática acceso abdominal
53.72,Otra reparación y reparación abierta de hernia diafragmática acceso abdominal
53.75,Reparación de hernia diafragmática acceso abdominal no especificado de otra manera
53.8,Reparación de hernia diafragmática acceso torácico
53.80,Reparación de hernia diafragmática con acceso torácico no especificado de otra manera
53.81,Plicatura de diafragma
53.82,Reparación de hernia paraesternal de Morgagni
53.83,Reparación laparoscópica de hernia diafragmática con acceso torácico
53.84,Otra reparación y reparación abierta de hernia diafragmática con acceso torácico
53.9,Otra reparación de hernia
54,Otras operaciones sobre la región abdominal
54.0,Incisión de pared abdominal
54.1,Laparotomía
54.11,Laparotomía exploratoria
54.12,Reapertura de laparotomía reciente
54.19,Otra laparotomía
54.2,Procedimientos diagnósticos de la región abdominal
54.21,Laparoscopia
54.22,Biopsia de pared abdominal u ombligo
54.23,Biopsia de peritoneo
54.24,Biopsia cerrada percutánea con aguja de masa intraabdominal
54.25,Lavado peritoneal
54.29,Otros procedimientos diagnósticos sobre región abdominal
54.3,Escisión o eliminación de lesión o tejido de pared abdominal u ombligo
54.4,Escisión o eliminación de tejido peritoneal
54.5,Lisis de adherencias peritoneales
54.51,Lisis laparoscópica de adherencias peritoneales
54.59,Otras lisis de adherencias peritoneales
54.6,Sutura de pared abdominal y peritoneo
54.61,Nuevo cierre de disrupción posoperatoria de pared abdominal evisceración
54.62,Cierre diferido de herida abdominal en fase de granulación
54.63,Otra sutura de pared abdominal
54.64,Sutura de peritoneo
54.7,Otra reparación de pared abdominal y peritoneo
54.71,Reparación de gastrosquisis
54.72,Otra reparación de pared abdominal
54.73,Otra reparación de peritoneo
54.74,Otra reparación de epiplón
54.75,Otra reparación de mesenterio
54.9,Otras operaciones de la región abdominal
54.91,Drenaje abdominal percutáneo
54.92,Extracción de cuerpo extraño de la cavidad peritoneal
54.93,Creación de fístula cutáneoperitoneal
54.94,Creación de derivación shunt peritoneovascular
54.95,Incisión de peritoneo
54.96,Inyección de aire en cavidad peritoneal
54.97,Inyección de sustancia terapéutica de acción local en cavidad peritoneal
54.98,Diálisis peritoneal
54.99,Otra
10.,OPERACIONES SOBRE EL APARATO URINARIO 5559
55,Operaciones sobre el riñón
55.0,Nefrotomía y nefrostomía
55.01,Nefrotomía
55.02,Nefrostomía
55.03,Nefrostomía percutánea sin fragmentación
55.04,Nefrostomía percutánea con fragmentación
55.1,Pielotomía y pielostomía
55.11,Pielotomía
55.12,Pielostomía
55.2,Procedimientos diagnósticos sobre riñón
55.21,Nefroscopia
55.22,Pieloscopia
55.23,Biopsia percutánea aguja cerrada de riñón
55.24,Biopsia abierta de riñón
55.29,Otros procedimientos diagnósticos sobre el riñón
55.3,Escisión local o destrucción de lesión o tejido renal
55.31,Marsupialización de lesión renal
55.32,Ablación abierta de lesión o tejido renal
55.33,Ablación percutánea de lesión o tejido renal
55.34,Ablación laparoscópica de lesión o tejido renal
55.35,Otra ablación de lesión o tejido renal y la no especificada
55.39,Otra destrucción o escisión local de lesión o tejido renal
55.4,Nefrectomía parcial
55.5,Nefrectomía total
55.51,Nefroureterectomía
55.52,Nefrectomía de riñón restante
55.53,Extracción de riñón trasplantado o rechazado
55.54,Nefrectomía bilateral
55.6,Trasplante de riñón
55.61,Autotrasplante renal
55.69,Otro trasplante de riñón
55.7,Nefropexia
55.8,Otra reparación de riñón
55.81,Sutura de laceración de riñón
55.82,Cierre de nefrostomía y pielostomía
55.83,Cierre de otra fístula de riñón
55.84,Reducción de torsión de pedículo renal
55.85,Sinfisiotomía para riñón en herradura
55.86,Anastomosis de riñón
55.87,Corrección de unión pieloureteral
55.89,Otra
55.9,Otras operaciones sobre el riñón
55.91,Decapsulación de riñón
55.92,Aspiración percutánea de riñón pelvis
55.93,Sustitución de tubo de nefrostomía
55.94,Sustitución de tubo de pielostomía
55.95,Perfusión local de riñón
55.96,Otra inyección de sustancia terapéutica en riñón
55.97,Implantación o sustitución de riñón artificial
55.98,Extracción de riñón artificial
55.99,Otra
56,Operaciones sobre el uréter
56.0,Extracción transuretral de obstrucción de uréter y pelvis renal
56.1,Meatotomía ureteral
56.2,Ureterotomía
56.3,Procedimientos diagnósticos sobre uréter
56.31,Ureteroscopia
56.32,Biopsia percutánea cerrada de uréter
56.33,Biopsia endoscópica cerrada de uréter
56.34,Biopsia abierta de uréter
56.35,Endoscopia cistoscopia del asa de conducto ileal
56.39,Otros procedimientos diagnósticos sobre uréter
56.4,Ureterectomía
56.40,Ureterectomía no especificada de otra manera
56.41,Ureterectomía parcial
56.42,Ureterectomía total
56.5,Ureteroileostomía cutánea
56.51,Formación de ureteroileostomía cutánea
56.52,Revisión de ureteroileostomía cutánea
56.6,Otra derivación urinaria externa
56.61,Formación de otra ureterostomía cutánea
56.62,Revisión de otra ureterostomía cutánea
56.7,Otra anastomosis o desviación de uréter
56.71,Derivación urinaria a intestino
56.72,Revisión de anastomosis ureterointestinal
56.73,Nefrocistoanastomosis no especificada de otra manera
56.74,Ureteroneocistostomía
56.75,Transureteroureterostomía
56.79,Otra
56.8,Reparación de uréter
56.81,Liberación de adherencias intraluminales de uréter
56.82,Sutura de laceración de uréter
56.83,Cierre de ureterostomía
56.84,Cierre de otra fístula de uréter
56.85,Ureteropexia
56.86,Extracción de ligadura de uréter
56.89,Otra reparación de uréter
56.9,Otras operaciones sobre uréter
56.91,Dilatación del meato ureteral
56.92,Implantación de estimulador ureteral electrónico
56.93,Sustitución de estimulador ureteral electrónico
56.94,Extracción de estimulador ureteral electrónico
56.95,Ligadura de uréter
56.99,Otra
57,Operaciones sobre vejiga urinaria
57.0,Drenaje transuretral vesical
57.1,Cistotomía y cistostomía
57.11,Aspiración percutánea de vejiga
57.12,Liberación de adherencias intraluminales con incisión de vejiga
57.17,Cistostomía percutánea
57.18,Otra cistostomía suprapúbica
57.19,Otra cistotomía
57.2,Vesicostomía
57.21,Vesicostomía
57.22,Revisión o cierre de vesicostomía
57.3,Procedimientos diagnósticos sobre vejiga
57.31,Cistoscopia a través de estoma artificial
57.32,Otra cistoscopia
57.33,Biopsia transuretral cerrada de vejiga
57.34,Biopsia abierta de vejiga
57.39,Otros procedimientos diagnósticos sobre vejiga
57.4,Escisión o destrucción transuretral de tejido de vejiga
57.41,Liberación transuretral de adherencias intraluminales
57.49,Otra escisión o destrucción transuretral de lesión o tejido vesical
57.5,Otra escisión o destrucción de tejido de vejiga
57.51,Escisión de uraco
57.59,Escisión o destrucción abierta de otra lesión o tejido de vejiga
57.6,Cistectomía parcial
57.7,Cistectomía total
57.71,Cistectomía radical
57.79,Otra cistectomía total
57.8,Otra reparación de vejiga urinaria
57.81,Sutura de laceración de vejiga
57.82,Cierre de cistostomía
57.83,Reparación de fístula con afectación de vejiga e intestino
57.84,Reparación de otra fístula de vejiga
57.85,Cistouretroplastia y reparación plástica de cuello de vejiga
57.86,Reparación de extrofia vesical
57.87,Reconstrucción de vejiga urinaria
57.88,Otra anastomosis de vejiga
57.89,Otra reparación de vejiga
57.9,Otras operaciones sobre vejiga
57.91,Esfinterotomía de vejiga
57.92,Dilatación de cuello de vejiga
57.93,Control de hemorragia posoperatoria de vejiga
57.94,Inserción de catéter urinario permanente
57.95,Sustitución de catéter urinario permanente
57.96,Implante de estimulador de vejiga electrónico
57.97,Sustitución de estimulador de vejiga electrónico
57.98,Extracción de estimulador de vejiga electrónico
57.99,Otras
58,Operaciones de la uretra
58.0,Uretrotomía
58.1,Meatotomía uretral
58.2,Procedimientos diagnósticos sobre uretra
58.21,Uretroscopia perineal
58.22,Otra uretroscopia
58.23,Biopsia de uretra
58.24,Biopsia de tejido periuretral
58.29,Otros procedimientos diagnósticos sobre uretra y tejido periuretral
58.3,Escisión o destrucción de tejido o de lesión uretral
58.31,Escisión endoscópica o destrucción de lesión o de tejido de uretra
58.39,Otra escisión local o destrucción de lesión o de tejido de la uretra
58.4,Reparación de uretra
58.41,Sutura de laceración de uretra
58.42,Cierre de uretrostomía
58.43,Cierre de otra fístula de uretra
58.44,Reanastomosis de uretra
58.45,Reparación de hipospadias o epispadias
58.46,Otra reconstrucción de uretra
58.47,Meatoplastia uretral
58.49,Otra reparación de uretra
58.5,Liberación de estenosis uretral
58.6,Dilatación de uretra
58.9,Otras operaciones sobre uretra y tejido periuretral
58.91,Incisión de tejido periuretral
58.92,Escisión de tejido periuretral
58.93,Implantación de esfínter urinario artificial EUA
58.99,Otra
59,Otras operaciones sobre tracto urinario
59.0,Disección de tejido retroperitoneal
59.00,Disección retroperitoneal no especificada de otra manera
59.02,Otra lisis de adherencias perirrenales o periureterales
59.03,Lisis laparoscópica de adherencias perirrenales o periureterales
59.09,Otra incisión de tejido perirrenal o periureteral
59.1,Incisión de tejido perivesical
59.11,Otra lisis de adherencias perivesicales
59.12,Lisis laparoscópica de adherencias perivesicales
59.19,Otra incisión de tejido perivesical
59.2,Procedimientos diagnósticos en tejido perirrenal y perivesical
59.21,Biopsia de tejido perirrenal o perivesical
59.29,Otros procedimientos diagnósticos sobre tejido perirrenal tejido perivesical y
59.3,Plicatura de unión uretrovesical
59.4,Operación suprapúbica de suspensión cincha
59.5,Suspensión uretral retropúbica
59.6,Suspensión parauretral
59.7,Otra reparación de incontinencia urinaria de esfuerzo
59.71,Operación de músculo elevador para suspensión uretrovesical
59.72,Inyección de implante en cuello vesical o intrauretral
59.79,Otra
59.8,Cateterismo ureteral
59.9,Otras operaciones sobre el aparato urinario
59.91,Escisión de tejido perirrenal o perivesical
59.92,Otras operaciones sobre tejido perirrenal o perivesical
59.93,Sustitución de tubo de ureterostomía
59.94,Sustitución de tubo de cistostomía
59.95,Fragmentación por ultrasonido de cálculos urinarios
59.99,Otras
11.,OPERACIONES SOBRE ORGANOS GENITALES MASCULINOS 6064
60,Operaciones sobre próstata y vesículas seminales
60.0,Incisión de próstata
60.1,Procedimientos diagnósticos sobre próstata y vesículas seminales
60.11,Biopsia cerrada por aguja percutánea de próstata
60.12,Biopsia abierta de próstata
60.13,Biopsia cerrada percutánea de vesículas seminales
60.14,Biopsia abierta de vesículas seminales
60.15,Biopsia de tejido periprostático
60.18,Otros procedimientos diagnósticos sobre próstata y tejido periprostático
60.19,Otros procedimientos diagnósticos sobre vesículas seminales
60.2,Prostatectomía transuretral
60.21,Prostatectomía transuretral ultrasonido guiada por láser inducido TULIP
60.29,Otra prostatectomía transuretral
60.3,Prostatectomía suprapúbica
60.4,Prostatectomía retropúbica
60.5,Prostatectomía radical
60.6,Otra prostatectomía
60.61,Escisión local de lesión de próstata
60.62,Prostatectomía perineal
60.69,Otra
60.7,Operaciones sobre vesículas seminales
60.71,Aspiración percutánea de vesículas seminales
60.72,Incisión de vesícula seminal
60.73,Escisión de vesícula seminal
60.79,Otras operaciones sobre vesículas seminales
60.8,Incisión o escisión de tejido periprostático
60.81,Incisión de tejido periprostático
60.82,Escisión de tejido periprostático
60.9,Otras operaciones sobre próstata
60.91,Aspiración percutánea de próstata
60.92,Inyección en próstata
60.93,Reparación de próstata
60.94,Control de hemorragia posoperatoria de próstata
60.95,Dilatación transuretral de uretra prostática con balón
60.96,Destrucción transuretral de tejido prostático por termoterapia con microondas
60.97,Otra destrucción transuretral de tejido prostático con otra termoterapia
60.99,Otras
61,Operaciones sobre escroto y túnica vaginal
61.0,Incisión y drenaje de escroto y túnica vaginal
61.1,Procedimientos diagnósticos sobre escroto y túnica vaginal
61.11,Biopsia de escroto o túnica vaginal
61.19,Otros procedimientos diagnósticos sobre escroto y túnica vaginal
61.2,Escisión de hidrocele de túnica vaginal
61.3,Escisión o destrucción de lesión o tejido de escroto
61.4,Reparación de escroto y túnica vaginal
61.41,Sutura de laceración de escroto y túnica vaginal
61.42,Reparación de fístula escrotal
61.49,Otra reparación de escroto y túnica vaginal
61.9,Otras operaciones sobre escroto y túnica vaginal
61.91,Aspiración percutánea de túnica vaginal
61.92,Escisión de lesión de túnica vaginal salvo hidrocele
61.99,Otras
62,Operaciones sobre testículos
62.0,Incisión de testículo
62.1,Procedimientos diagnósticos sobre testículos
62.11,Biopsia cerrada percutánea por aguja de testículo
62.12,Biopsia abierta de testículo
62.19,Otros procedimientos diagnósticos sobre testículos
62.2,Escisión o destrucción de lesión testicular
62.3,Orquiectomía unilateral
62.4,Orquiectomía bilateral
62.41,Extirpación de ambos testículos en el mismo episodio operatorio
62.42,Extirpación de testículo restante
62.5,Orquidopexia
62.6,Reparación de testículos
62.61,Sutura de laceración de testículo
62.69,Otra reparación de testículo
62.7,Inserción de prótesis testicular
62.9,Otras operaciones sobre testículo
62.91,Aspiración de testículo
62.92,Inyección de sustancia terapéutica en testículo
62.99,Otra
63,Operaciones sobre cordón espermático epidídimo y conducto deferente
63.0,Procedimientos diagnósticos sobre cordón espermático epidídimo y conducto deferente
63.01,Biopsia de cordón espermático epidídimo o conducto deferente
63.09,Otros procedimientos diagnósticos sobre cordón espermático epidídimo y conducto
63.1,Escisión de varicocele e hidrocele de cordón espermático
63.2,Escisión de quiste de epidídimo
63.3,Escisión de otra lesión o tejido de cordón espermático y epidídimo
63.4,Epididimectomía
63.5,Reparación de cordón espermático y epidídimo
63.51,Sutura de laceración de cordón espermático y epidídimo
63.52,Reducción de torsión de testículo o cordón espermático
63.53,Trasplante de cordón espermático
63.59,Otra reparación de cordón espermático y epidídimo
63.6,Vasotomía
63.7,Vasectomía y ligadura de conducto deferente
63.70,Procedimiento de esterilización masculina no especificado de otra manera
63.71,Ligadura de conducto deferente
63.72,Ligadura de cordón espermático
63.73,Vasectomía
63.8,Reparación de conducto deferente y epidídimo
63.81,Sutura de laceración de conducto deferente y epidídimo
63.82,Reconstrucción de conducto deferente dividido quirúrgicamente
63.83,Epididimovasostomía
63.84,Retirada de ligadura de conducto deferente
63.85,Extracción de válvula de conducto deferente
63.89,Otra reparación de conducto deferente y epidídimo
63.9,Otras operaciones sobre cordón espermático epidídimo y conducto deferente
63.91,Aspiración de espermatocele
63.92,Epididimotomía
63.93,Incisión de cordón espermático
63.94,Lisis de adherencias de cordón espermático
63.95,Inserción de válvula en vaso deferente
63.99,Otra
64,Operaciones sobre el pene
64.0,Circuncisión
64.1,Procedimientos diagnósticos sobre el pene
64.11,Biopsia de pene
64.19,Otros procedimientos diagnósticos sobre pene
64.2,Escisión local o destrucción de lesión de pene
64.3,Amputación de pene
64.4,Operación de reparación y plástica sobre pene
64.41,Sutura de laceración de pene
64.42,Liberación de encordamiento
64.43,Construcción de pene
64.44,Reconstrucción de pene
64.45,Reimplante de pene
64.49,Otra reparación de pene
64.5,Operaciones para transformación de sexo no clasificadas bajo otros conceptos
64.9,Otras operaciones sobre órganos genitales masculinos
64.91,Corte dorsal o lateral de prepucio
64.92,Incisión de pene
64.93,Liberación de adherencias de pene
64.94,Colocación de prótesis externa de pene
64.95,Inserción o sustitución de prótesis de pene no inflable
64.96,Extracción de prótesis interna de pene
64.97,Inserción o sustitución de prótesis de pene inflable
64.98,Otras operaciones sobre el pene
64.99,Otra
12.,OPERACIONES SOBRE ÓRGANOS GENITALES FEMENINOS 6571
65,Operaciones sobre los ovarios
65.0,Ooforotomía
65.01,Ooforotomía laparoscópica
65.09,Otra ooforotomía
65.1,Procedimientos diagnósticos sobre los ovarios
65.11,Biopsia por aspiración de ovario
65.12,Otra biopsia de ovario
65.13,Biopsia laparoscópica de ovario
65.14,Otro procedimiento diagnóstico laparoscópico de ovario
65.19,Otros procedimientos diagnósticos sobre ovarios
65.2,Escisión local o destrucción de lesión o tejido de ovario
65.21,Marsupialización de quiste ovárico
65.22,Resección en cuña de ovario
65.23,Marsupialización laparoscópica de quiste ovárico
65.24,Resección en cuña laparoscópica de ovario
65.25,Otra escisión o destrucción laparoscópica de ovario
65.29,Otra escisión o destrucción local de ovario
65.3,Ooforectomía unilateral
65.31,Ooforectomía unilateral laparoscópica
65.39,Otra ooforectomía unilateral
65.4,Salpingoooforectomía unilateral
65.41,Salpingoooforectomía unilateral laparoscópica
65.49,Otra salpingoooforectomía unilateral
65.5,Ooforectomía bilateral
65.51,Otra extirpación de ambos ovarios en un mismo acto operatorio
65.52,Otra extirpación de ovario restante
65.53,Extirpación laparoscópica de ambos ovarios en un mismo acto operatorio
65.54,Extirpación laparoscópica de ovario restante
65.6,Salpingoooforectomía bilateral
65.61,Otra extirpación de ambos ovarios y trompas en un mismo acto operatorio
65.62,Otra extirpación de ovario y trompa restantes
65.63,Extirpación laparoscópica de ambos ovarios y trompas en un mismo acto operatorio
65.64,Extirpación laparoscópica de ovario y trompa restantes
65.7,Reparación de ovario
65.71,Otra sutura simple de ovario
65.72,Otra reimplantación de ovario
65.73,Otra salpingoooforoplastia
65.74,Sutura simple laparoscópica de ovario
65.75,Reimplantación laparoscópica de ovario
65.76,Salpingoooforoplastia laparoscópica
65.79,Otra reparación de ovario
65.8,Liberación de adherencias de ovario y trompa de Falopio
65.81,Liberación laparoscópica de adherencias de ovario y trompa de Falopio
65.89,Otra liberación de adherencias de ovario y trompa de Falopio
65.9,Otras operaciones sobre ovario
65.91,Aspiración de ovario
65.92,Trasplante de ovario
65.93,Ruptura manual de quiste ovárico
65.94,Denervación ovárica
65.95,Liberación de torsión de ovario
65.99,Otra
66,Operaciones sobre las trompas de Falopio
66.0,Salpingotomía y salpingostomía
66.01,Salpingotomía
66.02,Salpingostomía
66.1,Procedimientos diagnósticos sobre las trompas de Falopio
66.11,Biopsia de trompa de Falopio
66.19,Otros procedimientos diagnósticos sobre trompas de Falopio
66.2,Destrucción u oclusión endoscópica bilateral de las trompas de Falopio
66.21,Ligadura y aplastamiento endoscópico bilateral de las trompas de Falopio
66.22,Ligadura y sección endoscópica bilateral de las trompas de Falopio
66.29,Otra destrucción u oclusión endoscópica bilateral de las trompas de Falopio
66.3,Otra destrucción u oclusión bilateral de las trompas de Falopio
66.31,Otra ligadura y aplastamiento bilateral de las trompas de Falopio
66.32,Otra ligadura y sección bilateral de las trompas de Falopio
66.39,Otra destrucción u oclusión bilateral de las trompas de Falopio
66.4,Salpingectomía unilateral total
66.5,Salpingectomía bilateral total
66.51,Extirpación de ambas trompas de Falopio en un mismo acto quirúrgico
66.52,Extirpación de trompa de Falopio restante
66.6,Otra salpingectomía
66.61,Escisión o destrucción de lesión de trompa de Falopio
66.62,Salpingectomía con extracción de embarazo tubárico
66.63,Salpingectomía parcial bilateral no especificado de otra manera
66.69,Otra salpingectomía parcial
66.7,Reparación de trompa de Falopio
66.71,Sutura simple de trompa de Falopio
66.72,Salpingoooforostomía
66.73,Salpingosalpingostomía
66.74,Salpingouterostomía
66.79,Otra reparación de trompa de Falopio
66.8,Insuflación de trompa de Falopio
66.9,Otras operaciones sobre trompas de Falopio
66.91,Aspiración de trompa de Falopio
66.92,Destrucción u oclusión unilateral de trompa de Falopio
66.93,Implantación o sustitución de prótesis de trompa de Falopio
66.94,Extracción de prótesis de trompa de Falopio
66.95,Insuflación de agente terapéutico en las trompas de Falopio
66.96,Dilatación de las trompas de Falopio
66.97,Enterramiento de fimbrias en la pared uterina
66.99,Otra
67,Operaciones sobre cuello uterino
67.0,Dilatación de canal cervical
67.1,Procedimientos diagnósticos sobre el cuello uterino
67.11,Biopsia endocervical
67.12,Otra biopsia cervical
67.19,Otros procedimientos diagnósticos sobre el cuello uterino
67.2,Conización de cuello uterino
67.3,Otra escisión o destrucción de lesión o tejido de cuello uterino
67.31,Marsupialización de quiste cervical
67.32,Destrucción de lesión del cuello uterino por cauterización
67.33,Destrucción de lesión del cuello uterino por criocirugía
67.39,Otra escisión o destrucción de lesión o tejido del cuello uterino
67.4,Amputación de cuello uterino
67.5,Reparación de orificio cervical interno
67.51,Cerclaje de cuello uterino transabdominal
67.59,Otra operación de orificio cervical interno
67.6,Otra reparación del cuello uterino
67.61,Sutura de desgarro de cuello uterino
67.62,Reparación de fístula de cuello uterino
67.69,Otra reparación del cuello uterino
68,Otra incisión y escisión del útero
68.0,Histerotomía
68.1,Procedimientos diagnosticos sobre el útero y sus estructuras de soporte
68.11,Examen digital del útero
68.12,Histeroscopia
68.13,Biopsia uterina abierta
68.14,Biopsia abierta de ligamentos uterinos
68.15,Biopsia cerrada de ligamentos uterinos
68.16,Biopsia cerrada de útero
68.19,Otros procedimientos diagnósticos sobre útero y estructuras de soporte
68.2,Escisión o destrucción de lesión o tejido del útero
68.21,División de sinequias endometriales
68.22,Incisión o escisión de tabique congénito del útero
68.23,Ablación endometrial
68.24,Embolización de arteria uterina EAU con espiral
68.25,Embolización de arteria uterina EAU sin espiral
68.29,Otra escisión o destrucción de lesión del útero
68.3,Histerectomía subtotal abdominal
68.31,Histerectomía supracervical laparoscópica HSL
68.39,Otra histerectomía subtotal abdominal y la no especificada
68.4,Histerectomía total abdominal
68.41,Histerectomía total abdominal laparoscópica
68.49,Otra histerectomía total abdominal y la no especificada
68.5,Histerectomía vaginal
68.51,Histerectomía vaginal asistida por laparoscopia HVAL
68.59,Otra histerectomía vaginal y la no especificada
68.6,Histerectomía abdominal radical
68.61,Histerectomía abdominal radical laparoscópica
68.69,Otra Histerectomía abdominal radical y la no especificada
68.7,Histerectomía vaginal radical
68.71,Histerectomía radical vaginal laparoscópica HRVL
68.79,Otra Histerectomía vaginal radical y la no especificada
68.8,Exenteración pélvica
68.9,Otra Histerectomía y la no especificada
69,Otras operaciones sobre el útero y sus estructuras de soporte
69.0,Dilatación y legrado de útero
69.01,Dilatación y legrado para terminación del embarazo
69.02,Dilatación y legrado después de parto o aborto
69.09,Otra dilatación y legrado
69.1,Escisión o destrucción de lesión o tejido del útero y sus estructuras de soporte
69.19,Otra escisión o destrucción del útero y sus estructuras de soporte
69.2,Reparación de estructuras de soporte de útero
69.21,Operación de interposición
69.22,Otra suspensión uterina
69.23,Reparación vaginal de inversión crónica del útero
69.29,Otra reparación del útero y sus estructuras de soporte
69.3,Denervación uterina paracervical
69.4,Reparación uterina
69.41,Sutura de desgarro de útero
69.42,Cierre de fístula de útero
69.49,Otra reparación de útero
69.5,Legrado por aspiración de útero
69.51,Legrado por aspiración del útero para terminación de embarazo
69.52,Legrado por aspiración después de parto o aborto
69.59,Otro legrado por aspiración del útero
69.6,Extracción o regulación menstrual
69.7,Inserción de dispositivo anticonceptivo intrauterino
69.9,Otras operaciones sobre útero cuello y estructuras de apoyo
69.91,Inserción de dispositivo terapéutico en útero
69.92,Inseminación artificial
69.93,Inserción de laminaria
69.94,Reposición manual de útero invertido
69.95,Incisión del cuello
69.96,Extracción de material de cerclaje del cuello uterino
69.97,Extracción de otro cuerpo extraño penetrante del cuello uterino
69.98,Otras operaciones sobre las estructuras de soporte de útero
69.99,Otras operaciones sobre cuello uterino y útero
70,Operaciones sobre la vagina y fondo de saco
70.0,Culdocentesis
70.1,Incisión de vagina y de fondo de saco
70.11,Himenotomía
70.12,Culdotomía
70.13,Liberación de adherencias vaginales intraluminales
70.14,Otra vaginotomía
70.2,Procedimientos diagnósticos sobre vagina y fondo de saco
70.21,Vaginoscopia
70.22,Culdoscopia
70.23,Biopsia de fondo de saco
70.24,Biopsia vaginal
70.29,Otros procedimientos diagnósticos sobre vagina y fondo de saco
70.3,Escisión local o destrucción de vagina y fondo de saco
70.31,Himenectomía
70.32,Escisión o destrucción de lesión de fondo de saco
70.33,Escisión o destrucción de lesión de vagina
70.4,Obliteración y escisión total de vagina
70.5,Reparación de cistocele y rectocele
70.50,Reparación de cistocele y rectocele
70.51,Reparación de cistocele
70.52,Reparación de rectocele
70.53,Reparación de cistocele y rectocele con injerto o prótesis
70.54,Reparación de cistocele con injerto o prótesis
70.55,Reparación de rectocele con injerto o prótesis
70.6,Construcción y reconstrucción vaginales
70.61,Construcción vaginal creación de una neovagina
70.62,Reconstrucción vaginal
70.63,Construcción vaginal con injerto o prótesis
70.64,Reconstrucción vaginal con injerto o prótesis
70.7,Otra reparación de vagina
70.71,Sutura de desgarro de vagina
70.72,Reparación de fístula colovaginal
70.73,Reparación de fístula rectovaginal
70.74,Reparación de otra fístula enterovaginal
70.75,Reparación de otra fístula de vagina
70.76,Himenorrafia
70.77,Suspensión y fijación de vagina
70.78,Suspensión y fijación vaginal con injerto o prótesis
70.79,Otra reparación de vagina
70.8,Obliteración de la cúpula vaginal
70.9,Otras operaciones sobre la vagina y fondo de saco
70.91,Otras operaciones sobre la vagina
70.92,Otras operaciones sobre fondo de saco
70.93,Otras operaciones sobre fondo de saco con injerto o prótesis
70.94,Inserción de injerto biológico
70.95,Inserción de injerto o prótesis sintéticos
71,Operaciones sobre la vulva y el perineo
71.0,Incisión de vulva y perineo
71.01,Liberación de adherencias vulvares
71.09,Otra incisión de vulva y perineo
71.1,Procedimientos diagnósticos sobre la vulva
71.11,Biopsia de vulva
71.19,Otros procedimientos diagnósticos sobre la vulva
71.2,Operaciones sobre la glándula de Bartholin
71.21,Aspiración percutánea de glándula de Bartholin quiste
71.22,Incisión de glándula de Bartholin quiste
71.23,Marsupialización de glándula de Bartholin quiste
71.24,Escisión u otra destrucción de glándula de Bartholin quiste
71.29,Otras operaciones sobre las glándulas de Bartholin
71.3,Otra escisión local o destrucción de vulva y el perineo
71.4,Operaciones sobre el clítoris
71.5,Vulvectomía radical
71.6,Otra vulvectomía
71.61,Vulvectomía unilateral
71.62,Vulvectomía bilateral
71.7,Reparación de la vulva o el perineo
71.71,Sutura de laceración de vulva o perineo
71.72,Reparación de fístula de vulva o perineo
71.79,Otra reparación de la vulva y el perineo
71.8,Otras operaciones sobre vulva
71.9,Otras operaciones sobre órganos genitales femeninos
13.,PROCEDIMIENTOS OBSTÉTRICOS 7275
72,Fórceps ventosa y parto de nalgas
72.0,Aplicación de fórceps bajo
72.1,Aplicación de fórceps bajo con episiotomía
72.2,Aplicación de fórceps medio
72.21,Aplicación de fórceps medio con episiotomía
72.29,Otra aplicación de fórceps medio
72.3,Aplicación de fórceps alto
72.31,Aplicación de fórceps alto con episiotomía
72.39,Otra aplicación de fórceps alto
72.4,Rotación mediante fórceps de la cabeza del feto
72.5,Extracción con presentación de nalgas
72.51,Extracción parcial con presentación de nalgas mediante aplicación de fórceps en cabeza
72.52,Otra extracción parcial con presentación de nalgas
72.53,Extracción total en presentación de nalgas con aplicación de fórceps en cabeza última
72.54,Otra extracción total con presentación de nalgas
72.6,Aplicación de fórceps a cabeza última
72.7,Extracción con ventosa obstétrica
72.71,Extracción mediante ventosa con episiotomía
72.79,Otra extracción mediante ventosa
72.8,Otro parto instrumentado especificado
72.9,Parto instrumentado no especificado
73,Otros procedimientos para la inducción o asistencia al parto
73.0,Ruptura artificial de las membranas
73.01,Inducción del parto por ruptura artificial de las membranas
73.09,Otra ruptura artificial de las membranas
73.1,Otra inducción quirúrgica del parto
73.2,Versión interna y combinada y extracción
73.21,Versión interna y combinada sin extracción
73.22,Versión interna y combinada con extracción
73.3,Operación de fórceps fallida
73.4,Inducción médica de parto
73.5,Parto asistido manualmente
73.51,Rotación manual de la cabeza de feto
73.59,Otro parto asistido manualmente
73.6,Episiotomía
73.8,Operaciones sobre el feto para facilitar el expulsivo
73.9,Otras operaciones de asistencia al periodo expulsivo
73.91,Versión externa
73.92,Recolocación del cordón umbilical prolapsado
73.93,Incisión del cuello uterino para ayudar al expulsivo
73.94,Pubiotomía para asistir al parto
73.99,Otra
74,Cesárea y extracción de feto
74.0,Cesárea clásica
74.1,Cesárea clásica baja
74.2,Cesárea extraperitoneal
74.3,Extracción de embrión intraperitoneal
74.4,Cesárea de otro tipo especificado
74.9,Cesárea de tipo no especificado
74.91,Histerotomía para terminar embarazo
74.99,Otra cesárea de tipo no especificado
